text,label
Twp .,0
"- CBS 21 News - Breaking news , sports and weather for the Harrisburg Pennsylvania area",0
because in your first post there were already 3 foreigners.I do n't know about Bulgaria and Croatia so i can not speak .,0
"New York City : Aborted black babies outnumber live-birth black babies According to the city Health Department , 2008 saw 89,469 abortions performed in New York City seven for every 10 live births .",0
"Among black women , abortions out number live births by three to two .",0
"Demarco Harris , a 13-year-old black boy , murders a 24-year-old woman sitting in her car , and tells the court he was forced to do it .",0
Demarco Harris is facing life in prison for killing Trisha Babcock,0
"From The Telegraf Judge and clerk shot dead in Belgian court - Telegraph New information says that the assailant is NOT an albanian , but an homeles iranian ( source http://www.berlingske.dk/verden/hjem ... rab-paa-dommer )",0
"thank you very much for your replies ! I just wonder if there is a site of the NNP in english ? anyway I hope Russia will kick non-white butts out of its territory.so long , brothers !",1
"Photos: Conor Reynolds funeral | masslive.com SPRINGFIELD Eric B. Denson is charged with murder in the fatal stabbing of Reynolds , 17 , a Cathedral High School senior and soccer star , during a birthday party on March 13 at the Blue Fusion Bar & Grill at 487 St. James Ave .",0
Eric Denson of Springfield pleads innocent to stabbing of Cathedral High School senior Conor Reynolds | Massachusetts Local News - MassLive.com,0
I think George Romero started the whole black hero in horror movies genre .,0
I saw his latest movie and was actually surprised that there were no blacks in it .,0
A few Mestizos but the main heroes were white .,0
Absolutely.,0
"I notice that on television , almost EVERY time I see a judge it is a negro ... this is simply not coincidence .",0
Good fences make for good neighbors .,0
And the weak may leave the Folk at a time of their choosing .,0
That and a 100 mile wide free fire zone ought to do the trick .,0
I would very much like to comment on this topic but I seriously doubt that I can manage to do so in fewer than five pages .,0
"On the basis of this and the PM 's forwarded to me , you will take a week off to calm down .",0
"I'm going to have to sit down here and start replying to a lot of posts I have been missing here , when I have the time .",0
It is also what i and almost everyone on this thread dream about and work for after all it is the only asurance the Aryan people have for survival,0
Many years ago I heard from a swedish friend lots of maffia-activity comes from the Russians .,0
They blackmail shop-owners and give them protection so they claim .,0
This is an awesome post !,0
Its also worth noting that the days of the week in English are very strongly influenced by Viking occupation of the British Isles .,0
"For example , on the second day of the week , the Brits celebrated the God `` Tyr '' ( Tyrsday ) ; on the third day of the week , they celebrated the God Odin , known in Saxon as `` Wodin '' ( Wodinsday ) ; on the fourth day of the week , they celebrated Thor ( Thorsday ) and on the fifth day of the week celebrated Frigg ( Friggsday ) .",0
"Is it true in Norway , the spoken and written forms of the language are totally different ?",0
Is it also true Swedish/Norwegian/Danish people speak a different language but can understand each other ? 26155,0
"I do n't have much to add that have n't been said , but I would like to say welcome GarmGormius !",0
Good to see more Norwegians,0
"I wonder if he has red eyes then he must be from Transylvania , we must have a red eyed leader , maybe you ...",0
"That mud is certainly not Swedish Try something like this : They are the misses of Norway , both White and beautiful Brian",0
I hope that in Sunday we will have a healthy nationalist goverment .,0
http://www.kaapeli.fi/~muutosv/http://www.perussuomalaiset.fi/http://snky.cjb.net/ http://www.kolumbus.fi/sinivalkoiset/,0
hope one day i will be able to see finland withouth those * * * * ing monkey ass soumalian ... im glad .. because finland has lowest immigrate in europe ..... kick those * * * * ing soumalians ass .....,1
I say let him in and let him rant his mouth with all the Mudslums !,1
It will shed light on their true nature .,0
"Yes, I have very rarely seen Scandinavian-looking people with brown eyes .",0
"In fact , I ca n't remember when I last saw one .",0
"None of my relatives have brown eyes , obviously .",0
"So far as I have seen , it has n't .",0
There just has n't been any complainers recently but in those glory days of e.g. Pontifex et al complaints and protests were commonplace and everyday occurrences .,0
"One sign that you are living in a small town must be when your local library only has one book about Nordic languages , 50 pages thin and published in 1942 .",0
More money for Norway !,0
Of course it sucks that we will perhaps have a left winged government that will throw most of that money away on immigrants and aid to african countries,0
I think anyone who wants to give up the Swedish welfare state is an enemy of Sweden and certainly no nationalist .,0
It looks like our friend Krekar will be winning lots of votes for anti-immigrant parties in Norway 's upcoming election .,0
Way to go !,0
"I accidentally pushed some button , I do n't know which .",0
"The title is White Nationalist com , but it should read White Nationalist companies .",0
Did the message vanish ?,0
Going next year does n't sound half bad ..,0
Providing From Finland does n't kick my ass and throw me overboard ... coming or going .,0
2508,0
This figure is taken from quickresponse which is an organisation in Sweden who 's task is to watch rascist organisations in Sweden,0
"Has anybody pointed out that Finland is n't part of Scandinavia yet ? ( Hur gick det i Finnkampen , vet ni det ?",0
Somene was telling me somewhere that he has put in a claim about having been abused in an orphanage by one of the religious orders .,0
Has anyone else heard this .,0
"Like I 've said before , Kevin Myers has always been a voice for us here in Ireland .",0
Right in the mainstream .,0
He 's not bad looking either .,0
Maybe it 's about time for groups of white people to renounce their citizenship .,0
"I 'm going to start looking into it , I 'm tired of being treated like I 'm less important than this mud on welfare after I 've been paying taxes for over 35 years .",0
"These are the latest statistics , Ethnic groups : Irish 87.4 % , other white 7.5 % , Asian 1.3 % , black 1.1 % , mixed 1.1 % , unspecified 1.6 % ( 2006 census ) , so even if that seven percent was all poles , if you add up all the mud races , it would be equivalent .",1
So why are n't you complaining about the other mud races ?,1
Can you or anyone else think of any more of these good one liners ? those are golden I 'm going to use them on some cards im going to hand out .,0
There was a thread here somewhere long ago about someone who went to a police station and saw they had it on the wall for public information ; probably the ADL has mailed these to many police stations .,0
"no you do n't have to be silent read the rest of my post , christ your really thick are n't you .",0
Everything that symbiosis a western nation is now becoming a `` Hate Sign '' How come anything that represents Jewish or Muslim traditions is not a symbol of hate ?,0
Your right the white race will have to fight or go under.For the Irish goverment dont piss down our backs and tell us its raining .,0
"I have been recently told that the 2nd toe , the one that rests beside the big toe is a genetic distinction if you are of Celtic Stock .",0
Apparently if the 2nd toe is bigger than the Big Toe it is a racial sign that your parents have confined their mating patterns to mixing within those of Celtic Stock .,0
Could all Celts and non Celts verify if this is true or not .,0
"Manic street preachers are also red scum and basically every band playing is left-wing/pro-faggot , and many of them are drug using lowlifes .",1
http://www.venetofronteskinheads.org...mmer_2008.html,0
"****ty for me I just moved here 5 weeks ago , I 'm getting turned down left and right when i look for work",0
But its important to have more information on the enemy than they have on you .,0
That way your always one step ahead of the game !!,0
soon enough your kids will be taught black history month in school if they do n't already have to .,0
Was this the first time these guys have been caught in Ireland or has there been more situations like this ?,0
another coon giving out about Ireland and as if her opinion counts being second generation London jamican only means her mother was a filthy immigrant who waited till she got off the banana boat to give birth to her litter,1
"I wasnt going to bother with this thread but I am rapidly coming to the conclusion you can , t read we are NOT C18 , we have nothing to do with them ...... look at post #13 for Christ sake",0
"Yes, I have heard about that nickname for the city of Vancouver .",0
Such a shame that a beautiful city with such a superb setting is being ruined !,0
"Well anything can be a `` hate crime '' these days , I heard recently that a guy in Scotland was charged for `` revving his car racistly '' ..... whatever that is",0
"Ever notice the way the mechanisations of the state , always side with their anti-fascist NWO goffers ?",0
AFA are their sponsored lackies .,0
"I watched the video once , I don t think I would like to watch it again , ever .",0
I can only dream of driving a car past at the time and then running the b .. d over again and again and again .,0
i feel sorry for her if one of her daughters did die but the harsh reality is she has no connection to ireland and she must go.as a mother it is her job to protect her children in Nigeria.every Nigerian who has a problem cant come running over here,1
"As an Irish nationalist I would never want Northern Ireland to be independent , that part of the population that consider themselves Irish would still be a minority and would still suffer victimisation .",0
we should have our rights to do things our own way and all but that woman SHOULD have had an abortion !!! im against killing babies but there is NO WAY that could have gone well. dead fetus could 've probably killed the mother .,0
I scored higher than any non-whites too .,0
I got 6A 's and 4 B 's .,0
I know a non white who got 5 A 's and 4 B 's but he robably cheated 2508,1
Certain individuals like to claim some form of ' moral high-ground ' in our racial fight to preserve the White race. irish republicans hidden jewish past .....,0
http://www.irishdemocrat.co.uk/anonn...ous-mysticism/http://www.midnet.ie/connolly/irishd...ndecjan98.htmlsinnfein/i.r.a.visitAuschwitz:http://www.utvinternet.com/newsroom/ ... ? id = 52367 & pt = n,0
So now Stormfront Ireland is solely responsible for all racist attacks in Ireland. lol Ted is right this is the work of the Kikes those * * * * ers are never happy .,1
Make sure you have a security team for Justin Barrett whenever he speaks in public in case the unwashed scum try anything again .,0
When a race no longer has the will to protect its women then it 's well on the way to extinction .,0
"Race Mixing is and has been a huge problem for of kin for many many years , how on earth are you supposed to protect women who think its ok in the first place ?",0
"I can honestly say that I have minority friends , and would n't hesitate to deal with the harsh reality that they must be deported .",1
It's a failure of the irish to do n't have a strong right radical party of their own .,0
BNP just fills the gaps ....,0
Such a shame that our government cares more about looking good in front the world then it does about the safty of its people .,0
I understand this but unfortunatly I have no one else to turn to .,0
Most if not all of the whites at my school are complete race traitors,1
We just need a bunch of us to move into one small White town .,0
"When there , have many children .",0
"Growing up with our many children , the other kids of the town will follow their lead .",0
"Leg, I 'd stay away from most places around Toronto .",0
Especially Brampton .,0
Brampton is a run down place now that I would n't live in even if you paid me .,0
"Seriously Canada would have been better off if they left the pakis at home , im like you I do n't object to asians because they at least try to fit in .",1
Pakis are all about forcing their culture on us .,1
"Thank you if have any questions feel free to message us on Stormfront or by contacting the United Front , Canadian Division : UnitedFrontCanada@gmail.com",0
"Im living in Burnaby , all i see is Chinamen everywhere ... what happened to the great colony built by the British Empire ?",1
If anyone is interested in a meet up please feel free to pm me so we can set something up we are now in Toronto and St Catharines .,0
"Heil , 14/88",0
It's best to ignore individuals like that .,0
They crave attention and wo n't hesitate to cause a scene at the expense of someone 's reputation .,0
Just start your own crew and start advertising it in your flyers or whatever if you are atcually active you should email me I 'm trying to set up a network of all the serious white nationalists across Canada .,0
Unit14canada@gmail.com,0
not sure how we can be anti liberal when we have a prime minister who openly supports israel and sends them cards on their holiday 's laughing stock of the aryan race. not to mention they also openly support the sand people .,1
"All of that is collateral damage of the great white genocide and we 're paying the price in many forms : our people loose unity , turn to alcohol or loneliness , stress and being unhappy etc ..",0
We must stick together and see things on the bright side whenever possible for our health 's sake .,0
just wanted to thank you for meeting up this weekend .,0
It was good to meet you and have some decent conversation,0
"Tesco shoppers in Mold , Flintshire flee man wielding machete | Daily Mail Online edit : sorry i just saw this has already been posted .",0
Seeing the teams of white nations have black players in their ranks is a depressing site to see.They should be representing the best of our nations not the worst,1
"A nationalist white network is a really good starting point ... then we could eat in white restaurants , sell or rent our houses to white people , buy our groceries in white shops and so on",0
I'll ask you cuz you 're the fanboy I mean ' expert ' ...,0
Did they put that Groid 15 next to Rooney just to make Rooney look at least half-human ?,1
Can you please give the info on the facts of who the Celts were or direct to where the information is ?,0
"Betrayal of bright pupils : Two thirds who shine at age of 11 are steered into soft subjects at GCSE Just 33.9 % of teenagers from disadvantaged homes gained at least five Cs in their GCSEs last summer - including English and maths - compared with 58.2 % of all pupils attending state schools Yet again , selective schools dominate top of the tables Schools Minister Nick Gibb : ' Today 's figures reveal a shocking waste of talent in many schools across the country ' Read more : Two thirds of top achievers at 11 not taking key GCSEs | Mail Online",0
"I'd like to see a report on the unemployment rates and other such things across the UK , compared with places with the highest numbers of immigrants .",0
"If the example of Bradford and London are anything to go by , it wo n't go well .",0
"Did you know that chef Jamie Oliver , the Essex boy is part black ?",0
TRUTH NO LIE .,0
Please comment .,0
hello all glad to be in a community of proud white folk just a shame its online as opposed to leaving the front door none the less im honoured to be here,0
i've been going through your youtube channel and while i dont have a taste for opera may I say that you have an immaculate ear for music. really enjoyed the hans zimmer piece .,0
"Not that it matters much cause you will still be pushed up against those wonderful minorities everywhere you go , and our children will go to schools where they are in the majority .",0
I would like to say a very warm welcome to all our new members ... just working my way through each of your intro posts,0
Reminds me of the time I got water thrown on me from the window of a flat as I walked past .,0
"Little did the perpetrators know that I actually lived in the same block , and got a surprise when I knocked on their door and the guy who answered got a full bucket of water in the face , followed by the bucket itself !",0
I am not very well read when it comes to Fascism and was led to believe that they 'd have eschewed any non-European culture or influence .,0
Obviously not .,0
i sort of understand where you are coming from but plenty of whites have sold us down the river so to speak although the jew is always in the background its very complicated will we ever find out the truth. somalians = scumalians !,1
Hello I 'd thought i would join has my other half spends alot of time on here he might start to nottice me abit more,0
How do you feel about marriages between whites and racially mixed people ?,0
What a silly question from a white nationalist to post on a forum which is for white nationalists,0
"hello all , i have just found this site by accident and after reading lots of the posts i felt i had to join , my husband and i will be proud to be voting BNP as usual in the nxt election",0
Hello all from Norfolk .,0
Been lurking around for far too long and felt it was high time I got my bum signed up in the hope of finding other active and like minded folk close to home .,0
Because they are not the nationalists of the 30s and 40s many of them were Doctors Scientists Anthropologists-Not Chavs .,0
It 's the same with Jerry Springer Attack Of The KKK Dad ( Part 1 ) - YouTube,0
"one is one too many , i bet all the white girls and wiggers go crazy for the young coon , whichever school you are in , wigggers outnumber metalheads or `` normal '' whites",1
"i dont get to newport very often but whenever i do go its got loads of asians wandering around , mostly muslim by the looks of them. i live a couple of valleys over from there .",0
Greeting Fellow Nationalist I and White Avenger and I have joined this Site to free our Great Contry of theColoured Invaders .,0
The burka is bad enough but it 's the hijab that 's more in need of a ban than the burka .,0
Maybe if you 'd have gone down to London you could have marched with hundreds of nationalists in the very centre of our nations capital ...,0
Not too sure SF would want such lists of enemies on it given similar things led to the raids on Italian SF members earlier this year and last week .,0
But what do I know ?,0
"This used to be my home town and was a common site , unfortunately .",0
The high levels of immigration there was one of the reasons why I moved out of that town .,0
"It's no coincidence that they all seem to have similar storylines going at the same time , they do it to reinforce the subliminal messages .",0
"Yeah London has gone to hell , when all the remaining whites are gone it will become a zombie town of crumbling buildings , dealers and junkies .",1
Hopefully the traitors will be encircled in Westminster palace .,1
"Episode 4 is out , you can watch it on 4oD : Benefits Street - 4oD - Channel 4 ( UK only ) Some of those are uploaded on YouTube now : https : //www.youtube.com/results ? filt ... fits + street % 22 Or get it here : https : //thepiratebay.se/search/benef ... treet/0/99/205 HD-720p download : https : //mega.co.nz/# ! XAsXRIbb ! 0-td1f ... v78mZxteR7K7jY ( 913 MB ) This is episode #4 of 5 total .",0
I have n't seen it yet but I can tell you hand on heart not everyone on Benefits is scrounging scum .,0
"It's not just Third Reich era , it 'd been the names of the towns in many cases from the time they were founded , and anyway before 1933 .",0
"^ You ca n't make this stuff up Go have a drink , drown the sorrow of living among primitive Asians .",1
PS .,0
Thank you for your major contribution to society,0
Our Polish-American reader stands with Donetsk !,0
`` My message to UPA and Bandera scum from a Polish American small town politician from Pennsylvania ....,0
"These UPA-American scums are welcome to stop by my house I have a surprise Sorry I 'm not in Donetsk yet , just matter of time `` https : //www.facebook.com/TruthfromUkraine ? fref = photo",0
"Your tread had been moved who knows where , mine is closed so we must trespass on the hospitality of the Slavic .",0
http://www.youtube.com/watch ? feature ... v = TrLWaksmkhA# !,0
I always laugh when I hear Republicans say or imply that the British government is/was anti-Republican .,0
"As early as 1973 , they tried to hand Northern Ireland directly to Dublin .",0
Racist incidents in Ireland up by 85 percent says Immigrant Council | Irish News | IrishCentral Racist incidents in Ireland up by 85 percent says Immigrant Council Read more : Racist incidents in Ireland up by 85 percent says Immigrant Council | Irish News | IrishCentral Follow us : @IrishCentral on Twitter | IrishCentral on Facebook,0
"have you been in studentski grad in Sofia , you should go and see young student girls from FYROM geting down with Bulgarians serbs and albanians get ur booty too VIKI RALEVA VELIKI BRAT ПС.ВО КУМАНОВО СЕКОЈА ВТОРА Е СО СИПТАР ХАХА",0
If you are not registered I think that maybe you will not be able to see this .,0
http://www.facebook.com/pages/ % D0 % A0 ... 19205191443389,0
"Here is one video that I 've made and upload to youtube , hope you like it YouTube - CROATIAN SOLDIERS - Strenth & Honor",0
After you realize that you will never be accepted equal to them you are welcome to come back .,0
Forgiveness is a key virtue in Macedonian Christian behavior .,0
Well you are too your family tree comes from Macedonia also the white part of it anyway .,0
The rest is tatar .,0
It has been reported for a hour now that weapons have fallen into the hands of the opposition in Ternopil and Lviv after seizing of government installations .,0
Is this confirmed ?,0
You mean adoption of this new found identity which in all reality is a Greek identity .,0
Your either Bulgarian or Greek not Macedonian it does not exist .,0
"I just wanted to pop in and say that I wish you in Ireland the best and sincerely hope that Ireland is n't too far gone before enough people wake up , see what is happening , stop it and preserve Ireland .",0
The Ukrainian Carpathians [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ] [ /TD ],0
"New upcoming documentary/movie about arrival of Slavic tribe of Croats on present day Croatia , and get 's us through period of medieval Croatia .",0
http://www.youtube.com/watch ? v = 9nehhqHltaE & feature = player _ embedded ca n't w8 for it ...,0
I find that they dont share my views as some other buddies of mine would when it comes to White History and power .,0
Idiots are in every country And I do n't said that all Croats are idiots .,0
But try to find stupid anti-irish messages on this forum ...,0
"Here are the only ones I have ever seen Taras.Bulba. [ 1962 ] - YouTube Wow , there is a re-make of Taras Bulba .",0
Taras Bulba ( 2009 ) ( English subtitles ) .,0
"So ok We are not idiots , but We see and do not act .",0
How to call someone who agrees for slow doom of him self and his people ??,0
Incredible range of animals we 've got here .,0
"I intend to get a big dog in time for next year 's elections , but no pigs , lizards , parrots or raccoons ...",0
It IS our business when you are making territorial claims on Bulgarian land and claiming a part of Bulgarian history as yours .,0
I would think most girls would like to dress and look nice for their man anyways .,0
So he can show her off like a brand new sparkly jewel etc etc .,0
I'm an adult in my late 30s .,0
I had no luck driving .,0
I have been trying to find a job but the mexicans take everything we had .,1
"There use to be meetings here then it got down to one a year at folk fest now , I do n't know of any get togethers in South Florida .",0
"I'm off out to a metal show , this is what my knees looked like after the last death metal show i went too ...",0
"these are two pictures of me , l am a proud Croatian redneck , l drink rakija , eat lamb and get in fights as often as l can and l go to the gym once a week , yihaa !!!!!!",0
Lovely young lady even with the tassled hair or early morning frown : For the record ; I do n't think you need a coffee .,0
I went through that experience moving within the same county .,0
The new town has a population of approx 150 and ( gasp ) skinheads moved into town .,0
The only Mexican in town has since moved out and kids can now leave their bicycles in the yard without fear .,1
2508,0
I'll second that .,0
"My mom 's people are originally from down your way in Wise Co. , and also in Tazewell and Russell .",0
"drinking does ease the sorrow of a lonely life .. it 's so tempting to just go out and get drunk , and laid like i did in my youth .. but i have n't got the energy for it anymore .. more likely to lie in bed and cry until it 's time to go work .. still hoping life gets better than this : drink 2508",0
The folks who are O.K. with people knowing that they 're online have those lit green dots on the bottom left-hand side of their screen name .,0
if the expected war happens we better not put pride in charge of any units where navigating skills are required then .,0
I also dont drink and drive .,0
I finish drinking and then I drive .,0
What is better ?,0
"Drive and risk an accident being drunk , or walk and certainly get murdered by a kaffir ?",1
I m just over on the other side of the country .,0
Have you ever ridden your dirt bike to Florida ?,0
Maybe we could get together !,0
"Its only 3300 miles , that s not so bad. >",0
Well at least I was when is was 15 that 's how long ago the picture was taken .,0
Before I became a skingirl and before I let my hair grow once again .,0
Thanks for the tip // lila,0
I was always under the impression that there was always more women in the world than men .,0
As it 's very common among most animal species as well as just females are generally considered to be more necassary if you will .,0
88..im from houston and hoping to get a few others to go from austin also ... if there is anyone needing a ride from houston they can message me on yahoo .. under cherrybyrd88 ...,0
"Hi all , I just would like to meet white conscious people from other countries , specially girls .",0
I am a 23 year old Spanish guy .,0
White pride worldwide ! 3033,0
im going to be moving from southern california soon to washington and i was wondetring how many people here are in the seattle tacoma area thanks steven,0
I thank that the only one that can tall you what to do is your self and no one els if you see this guy and like his pic. make sure he knows you are WP if you are or you like only White men. that is the way i see it .,0
Im looking for a good Aryan white male in or around the central jersey or surrounding area or some new friends from all around,0
Hi chandra !,0
I feel your pain ....,0
I grew up outside of crAKRON ( a small version of Cleveland ) .,0
I ve been to cleveland several times for concerts and such but can only stand it for a few hours than i have to go .,0
I go to school in southeastern ohio now .,0
MUCH NICER down here. e mail me sometime,0
Over my dead body am I ever going to apologize for somethign happened in the past that I had no control over and my family was n't even in this country during that time .,0
white single girl looking for a guy within the state of California ( hopfully someone near or in the city of Los Angeles ) .,0
Ages from 18-21. please write me back.xoxoxoxoxoxox,0
"Hi, i am just looking for whitepride men in the western canada area particularly BC just to talk to hangout or whatever .",0
I can think of some yummier spots than the back of my head where I 'd like to be held. but that 's just me .,0
"hi there , well thank you very much for your reply. it means alot that someone took the time to. i really envy your job. i want it lol. so were abouts are you from ?",0
"Hey, I live in Illinois not too far from you. i 'm always trying to find new friends and people to hang out with , some email me sometime",0
Please check out my add on this singles site and if you are interested send me a e-mail with your photo and I will get back to you. redbarron,0
"i'm new to the missiouri ozarks. looking for aryans to talk to , and aryan princesses to meet. i 'm from texas",0
Where in South Jesery are you ?,0
I live in the Northern Jesery ( Essex ) but i have a Summer house in Ocean County also that im always at .,0
"What I find to be a joke is that someone would take it seriously and post absolute nonsense and crap about this site , without checking it out first .",0
You should always check things like that out before taking it as the truth .,0
"ok, if youre talking about a band then this we can work with.the colors and design i do this for around 60 dollars.but like i said i need to wait till my new needles and colors come in .",0
"If anybody can email me and let me know how I can get involved please let me know : therealfixxx@hotmail.com I was born in New york city , Im 26 and I did four years in the marines so I have alot to talk about .",0
"hi, I am a 20 year old female looking for someone to talk to and develope a relationshp .",0
I hope you respond .,0
Elizabeth,0
Why is Ca the melting pot of America it is so hard to fine people that have the same views on our white race as i have ?,0
I'm so ugly when I first get up in the morning that I have a face that only a mother could love .,0
That is until she finds her glasses ! : stupid : jump,0
ah it is good to here from the father land if you see me on message me I love to talk with someone for Germany,0
i relized fear one morning. the blare of the fox hounters sound. when they 're all chasing after the poor bloody fox. it is safer to be dressed like the hounds .,0
Good post my friend .,0
It is nice to see the youth of today uniting ... you are the future of this movement 88,0
Hehe..that's good .,0
My brother said the chant 3 times also ..,0
I guess 3 times is the magic number .. then they think they get their asses handed to them .. same with bloody Mary also .,0
It 's good to spook kids with our folklore so they can pass it down .. I just hope it 's not considered child abuse nowadays .. lol .. Just/kid' n It just keeps their minds aware Imagine a kids face when they learn of the stories of our ancestors around the camp fire .. this is a water toast BTW -- >,0
Opening it again for a week ...,0
"Happy Holidays From Discover Kalispell - YouTube Christmas Lights in Kalispell , MT - YouTube Christmas Lights in Kalispell , MT - YouTube Christmas Music Kalispell Mt - YouTube",0
"Longer and unedited recording of the radio show : The Jay Thomas Show : ( Warning : Some Graphic Language ) Tuesday 's Heated Exchange Involving Leith Officials Over Mistreatment Claims by Girlfriend of Kynan Dutton | WDAY | Fargo , ND",0
Thanks.,0
"And for those who would like to participate in a thread that 's a spin off of this one , here 's the link : https : //www.stormfront.org/forum/t204965/",0
I keep sticking to the fish and chips for safety sake ....,0
I know I will like it so I order it instead of trying something new ...,0
So... you would say to lie .,0
"You have to tell those people every sent you have , or commit fraud .",0
Records or not .,0
Please tell me you are n't advocating fraud .,0
what about it. that 's exactly what I said and I meant every word he thought I might and that was enough and with you two talking behind my back like some jew what do you expect me to say have a nice life .,1
I do n't think so .,0
and I just want to put it out there I have the receipts for all but what I gave debras and what I gave to the mechanic in Elgin for debras van but as you can see from leithnd.com even they watched me pay that just go to town news and click on the November 29th post,0
23 year old man just went missing while walking down a river about 2 miles from me .,0
I hope they find him .,0
"Crews search for missing in Hungry Horse | KAJ18.com | Kalispell , Montana",0
"Yes, it 's time to imagine that .",0
And the dream would become a reality with a PLE ( aka Stormfront of the street ) .,0
There is also an entire forum dedicated to this concept as well at the F & F Forum www.folkandfaith.com/invisionboard US & European Alternatives Regards - FNF !,0
Why must we have a favorite .,0
They just do their job as God has given them the light to perceive it .,0
I would be curious to know where in Missouri you can get a house that cheap ???,0
I have never seen any around here and I am in a predominatly white area and have lived her basically all my life .,0
"We should at least try to better educate them then , and they should at least want to learn more of the ideology .",0
"Oildale,Ca.While.this.little.town.borders.Bakersfi eld , it.offers.very.low.housing.costs , while.providi ng.many.jobs.in.the.oil.drilling.fields.i.e.weldin g & support , .mostly.White.Racial.make-up ( 90 % ? ) .Until.we.had.moved.here.from.Huntington.B each.6.monthes.ago , I.had.never.heard.of `` PLE '' .Our.i ntent.moving.here.from.So.Cal.was.very.similar.to.",0
"the.PLE.objectives ( helping.establish.young.whites/families.in.housing , jobs.etc. ) .Both.my.Brother. & .I .are.very.interested.in.your.program.",0
"People.who.are.aware.of.Oildale , are.often.abit.int imidated.to.come.here , lol ! Yes , It 's.abit.lacking.in .spit & polish.There.appears.to.be.zero.in.the.Code.",0
"Enforcment.area , but , I.feel.asthough.that 's.part.of .the.towns.appeal.for.our.purpouses.",0
"Danny p.s.please.excuse.my.keyboard , as , it 's.on.the.fritz 9 / LOL .",0
"Years ago I worked at a highrise building downtown , and the local bar association was one of the tenants there giving free legal advice .",0
"One day a beanpole kinda looking Black man came in and said : `` I 'm looking for the lawyer referral service , dot , dot , dot . ''",0
"And `` it 's because I 've been having trouble with my landlord , dot dot dot . ''",0
`` Can you tell me where this service is ?,0
"Dot , dot , dot . """,0
"And the guard said with an equally straight face : `` Oh , eh , that 's up on the seventh floor , .... dot , dot dot . ''",0
Every now and then I 'll run across a flyer that I like so much that I print it out on photo paper and frame it .,0
This is one of those that I have on the wall .,0
I'm curious ( but doubtful ) ; is there anyone here who 's expressed SUPPORT for Nordic superiority that is not Nordic himself ?,0
By race or appearance ?,0
Hell I 'd rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassy-eyed stare .,1
How about we watch a short film about working together and chat some more later ?,0
Animated short film starring Stormfront members .,0
"NB , Haman , Fenris , MuadDib http://www.youtube.com/watch ? v = zzSJRfoZLFY",0
"if they have the same help here in Quebec , i would like too say congratulation pitbull-A.G. and i hope you have lot of new white resident in your city",0
I'm down in so cal. in the riverside area in a small town called chino hills. im looking for some skins to hang out with male or female we just need to unite. haha,0
Go to his profile and leave a message .,0
He 's listed in my friends .,0
He sent me a PM the other day saying all is well just staying off SF but checking in now and then .,0
I usually know when friends or relatives are distressed through illness or accident/incident.I then phone them and find out what has happened .,0
"so lets talk tomorrow morning and plan our BBQ , I just went to the grocery store and met a new arrival who happened to have just arrived .",0
We need to get ahold of everyone and plan something this weekend .,0
"Maybe you can bring BBQ , I mean Critter sauce ...",0
"Partly visible and partly invisible at all times , PLEs are based upon standard community organizing practices that even take into account the factor of opposition .",0
"Just for research purposes I 'll mention that there was a video years ago about the Flatland area of Montana , with a similar tone to this recent NPR radio show , but it was before-PLE .",0
POV - The Fire Next Time | PBS,0
I have a few things to reply to .,0
I will so so once I get to my camp .,0
I have to pack everything .,0
I spent quite a bit of time with April and driving around with my new van .,0
First impressions ...,0
Frakkin ' awesome !,0
I could n't stop laughing at that photo long enough to actually read the article but I imagine it 's more of the same old same old .,0
White town saved by the magic negroes of Afreakkaland .,1
What a joke .,0
At least they 're trying to legally change the system .,0
"Many nazis just sit on their asses , drink beer and watch TV .",0
Amen brother ..... you did say it like you been there ... they talk crap and if you show fear they 'll be on ya fast .,0
But get the eyes wide open and lets rock attitude ... most will back off and go away ..... been there with ya !,0
I would like to thank Theodoric for the very nice Stormfront banner he put up regarding these murders and this distribution .,0
I've been posting this story on several forums and sending out quite a few emails .,0
If anyone else has any online activism they 've been doing with this story let us know about it here .,0
maybe they 're so far into lies that it 's hard for them to comprehend the truth as it may be coming to them too much .,0
I think it 's profitable to jump on at mainstream conservative chatboards like conservativeunderground.com.,0
You have your work cut out for you .,0
"I'm sorry to burst your bubble but when people try to use a camera when police are involved they have all been uniformly been forced to turn off their cameras , or they are arrested and cameras confiscated .",0
Only surreptitious and hidden cameras have worked .,0
"You do not have to wait for this law to pass since already you would be expelled from your school for doing the above under some sort of hostile school environment clause , as you would at most places of work .",0
what sense does it make to have hispanics securing the border. were do you think their loyalties are. with native americans. so let 's support motivated wn s with a good record in becoming border patrol agents .,0
Oh that reminds me of my high school days in IT lessons making 30 Apple Mac 's on Clarisworks simultaneously say `` Mr Carey has death breath '',0
Exactly.,0
